PRACTICE_ID,ORG_NPI,TOT_3PRD_PHYS,COMMON_SPEC_OVERALL1,SING_SPEC_FLAG,SING_SPEC_TYPE,PCP_SPEC_FOCUS_FLAG,COMMON_SPEC_PCP1,COMMON_SPEC_PCP2,COMMON_SPEC_PCP3,COMMON_SPEC_PCP4,COMMON_SPEC_PCP5,MED_SPEC_FLAG,COMMON_SPEC_MED1,COMMON_SPEC_MED2,COMMON_SPEC_MED3,COMMON_SPEC_MED4,COMMON_SPEC_MED5,SURG_SPEC_FLAG,COMMON_SPEC_SURG1,COMMON_SPEC_SURG2,COMMON_SPEC_SURG3,COMMON_SPEC_SURG4,COMMON_SPEC_SURG5,OBGYN_SPEC_FLAG,PSYCH_SPEC_FLAG,OTHR_SPEC_FLAG,STATE,ZIP_CD
17058,1558415257,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91361
17162,1487848628,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93555
23561,1457451031,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93030
6274,1487648341,1,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90275
14511,1033326863,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90255
23495,1376618363,1,Urology,1,Urology,0,,,,,,0,,,,,,1,Urology,,,,,0,0,0,CA,90057
9375,1992765242,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,96150
12538,1861614067,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,94533
4903,1659601334,1,Audiologist (billing independently),1,Audiologist (billing independently),0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93111
21066,1730134289,22,Emergency medicine,0,,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95901
21082,1831587179,9,Emergency medicine,1,Emergency medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92501
5645,1023315074,18,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91355
14411,1699006569,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95054
13953,1841325024,1,Osteopathic manipulative therapy,1,Osteopathic manipulative therapy,1,Osteopathic manipulative therapy,,,,,0,,,,,,0,,,,,,0,0,0,CA,95003
4261,1801047931,4,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,94550
21850,1881762714,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,94401
4114,1922422526,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94010
11963,1700260296,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,94115
22530,1902929052,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,95932
5470,1255328886,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92545
14316,1750687497,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90404
27095,1194964171,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90404
22022,1598834632,3,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,94105
22455,1508018607,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92008
10384,1437497096,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,94040
26955,1447343413,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,90027
24351,1205871142,2,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93010
24056,1427224997,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,90211
22976,1679560585,6,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,92868
19563,1558518753,7,Cardiology,0,,0,,,,,,1,Cardiology,Cardiac Electrophysiology,,,,0,,,,,,0,0,0,CA,91911
12545,1124067848,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94040
17378,1831462712,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90041
3331,1699884411,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,92660
13591,1578653457,1,Urology,1,Urology,0,,,,,,0,,,,,,1,Urology,,,,,0,0,0,CA,90067
12539,1356414551,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92084
6519,1699077438,1,Urology,1,Urology,0,,,,,,0,,,,,,1,Urology,,,,,0,0,0,CA,92708
3913,1942473491,2,Medical oncology,1,Medical oncology,0,,,,,,1,Medical oncology,,,,,0,,,,,,0,0,0,CA,95065
17599,1255791679,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91007
3772,1477714996,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92845
692,1285819193,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,90210
10880,1598791600,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92563
3485,1558496182,2,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90247
3740,1700069549,16,General surgery,0,,0,,,,,,0,,,,,,1,General surgery,Orthopedic surgery,,,,0,0,0,CA,90806
5421,1235449364,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,95032
3421,1215195888,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91356
7544,1831386382,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,96150
6143,1487191516,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92704
2315,1518299957,16,Diagnostic radiology,0,,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90274
6111,1033358205,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91006
21201,1689728792,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93901
2049,1821436791,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94109
5062,1659678811,2,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93021
14546,1598809758,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,94509
21645,1538227707,1,Rheumatology,1,Rheumatology,0,,,,,,1,Rheumatology,,,,,0,,,,,,0,0,0,CA,95128
22397,1225039373,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,95816
12216,1912378324,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91016
19642,1881945483,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92591
14944,1275526295,42,Orthopedic surgery,0,,1,Pediatric medicine,,,,,0,,,,,,1,Orthopedic surgery,Hand surgery,,,,0,0,0,CA,95817
961,1922140854,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,93309
22664,1336502715,3,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,95350
7288,1154336949,6,Thoracic surgery,0,,0,,,,,,0,,,,,,1,Thoracic surgery,Cardiac surgery,General surgery,,,0,0,0,CA,92868
3095,1669492724,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92708
16635,1013961721,1,Nuclear medicine,1,Nuclear medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93637
12666,1336124031,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95630
19455,1407874134,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,93534
15924,1699713099,12,Ophthalmology,0,,0,,,,,,0,,,,,,1,Ophthalmology,Plastic and reconstructive surgery,,,,0,0,0,CA,91016
430,1396795951,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94122
24616,1023223229,2,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,90048
5042,1851609176,2,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,90044
19237,1306310404,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90027
23932,1477502979,2,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,91786
3036,1861612293,2,Colorectal surgery (formerly proctology),0,,0,,,,,,1,Gastroenterology,,,,,1,Colorectal surgery (formerly proctology),,,,,0,0,0,CA,92691
15079,1053790915,2,Pain Management,1,Pain Management,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95422
23232,1881779916,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,90211
23010,1972607141,8,Cardiology,0,,0,,,,,,1,Cardiology,Interventional cardiology,Cardiac Electrophysiology,,,0,,,,,,0,0,0,CA,93003
25831,1740395417,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,95602
6244,1023382868,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92663
16869,1740267574,7,Pulmonary disease,0,,1,Internal medicine,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,93401
25729,1881670248,135,Diagnostic radiology,0,,0,,,,,,1,Neurology,,,,,1,Neurosurgery,,,,,0,0,0,CA,90404
5515,1548566599,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90605
20963,1295781615,24,Emergency medicine,0,,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93401
17360,1316276371,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92618
16991,1093893794,1,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,93720
10407,1831527811,3,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94015
15790,1619075116,2,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,92835
4422,1871733600,3,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91436
11031,1992914865,3,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91790
457,1376881847,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91203
25747,1225048234,3,Internal medicine,0,,1,Internal medicine,,,,,1,Endocrinology,,,,,0,,,,,,0,0,0,CA,91360
24409,1437344108,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,90013
9560,1528340437,2,Internal medicine,0,,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91942
14578,1629066139,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95820
14351,1235141136,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,90212
22004,1649226242,39,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94609
18755,1417449414,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,95124
25151,1437100864,7,Urology,0,,0,,,,,,0,,,,,,1,Urology,,,,,0,0,0,CA,90045
9638,1528345915,1,Pathology,1,Pathology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91706
5369,1225333065,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91750
4448,1134453392,2,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,90720
14761,1487188868,7,Pathology,1,Pathology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94133
6194,1417907510,9,Vascular surgery,0,,0,,,,,,0,,,,,,1,Vascular surgery,General surgery,,,,0,0,0,CA,92103
22609,1841369592,2,Internal medicine,0,,1,Internal medicine,General practice,,,,0,,,,,,0,,,,,,0,0,0,CA,94403
27049,1982926531,3,Ophthalmology,0,,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,90640
12472,1588679997,2,Radiation oncology,1,Radiation oncology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91786
5467,1598318461,1,Urology,1,Urology,0,,,,,,0,,,,,,1,Urology,,,,,0,0,0,CA,93003
12820,1457345613,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,94133
13006,1811061856,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90210
21913,1689758526,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94015
14735,1700803418,1,Endocrinology,1,Endocrinology,0,,,,,,1,Endocrinology,,,,,0,,,,,,0,0,0,CA,95695
10982,1730591041,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,95356
24268,1659477255,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,90232
20919,1881997963,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95121
10052,1780932996,1,Infectious disease,1,Infectious disease,0,,,,,,1,Infectious disease,,,,,0,,,,,,0,0,0,CA,93720
11480,1396147419,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92307
19947,1164621892,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92801
5978,1912290669,6,Family practice,0,,1,Family practice,Internal medicine,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,90211
14936,1154428688,1,Urology,1,Urology,0,,,,,,0,,,,,,1,Urology,,,,,0,0,0,CA,95817
3480,1184892770,1,Neurosurgery,1,Neurosurgery,0,,,,,,0,,,,,,1,Neurosurgery,,,,,0,0,0,CA,91913
21955,1710457510,2,Pathology,1,Pathology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94110
19572,1215110929,5,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94535
16739,1649282856,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93458
17593,1922516962,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,90278
20269,1801226162,6,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,95926
7617,1295839934,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91942
22888,1780877613,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91773
7672,1538223813,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91910
15946,1710382189,2,Internal medicine,0,,1,Internal medicine,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,92804
25112,1588845457,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,90640
25067,1639495575,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,91010
6084,1265620405,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,95678
9636,1598033920,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91105
13551,1528074812,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,90064
17911,1861949828,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,91950
4753,1972731255,2,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95035
19167,1104394329,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92243
5141,1538488853,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95926
13565,1063578607,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92354
13558,1336222553,1,Osteopathic manipulative therapy,1,Osteopathic manipulative therapy,1,Osteopathic manipulative therapy,,,,,0,,,,,,0,,,,,,0,0,0,CA,95472
10607,1679907869,25,Emergency medicine,0,,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91206
26571,1518916311,5,Plastic and reconstructive surgery,0,,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,General surgery,,,,0,0,0,CA,93301
1359,1871633099,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,92704
22674,1245432855,2,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,96093
3765,1588840870,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91101
1390,1902001407,3,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,91355
22429,1578626271,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,94612
20496,1992811392,5,Family practice,0,,1,Family practice,Internal medicine,,,,0,,,,,,0,,,,,,0,0,0,CA,94590
15920,1952344293,28,Emergency medicine,1,Emergency medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94533
14055,1366411613,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94086
14308,1477652949,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91502
127,1861475154,2,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93401
16152,1518061159,3,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95125
1437,1457382335,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92653
13722,1831169010,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,94564
1262,1932108115,24,Internal medicine,0,,1,Internal medicine,Pediatric medicine,,,,0,,,,,,0,,,,,,0,0,0,CA,92023
10324,1093059248,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,95742
13477,1235284217,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,94109
24536,1073619789,1,Geriatric Psychiatry,1,Geriatric Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,90720
645,1750300364,1,Infectious disease,1,Infectious disease,0,,,,,,1,Infectious disease,,,,,0,,,,,,0,0,0,CA,90404
8228,1346356987,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,92683
22113,1063455343,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,94108
984,1760452965,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92262
25611,1689606196,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91786
10778,1316134885,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94598
23924,1528144755,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92707
17807,1619491446,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,93309
6679,1508932518,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92083
11967,1184007254,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90720
12278,1508230756,2,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90630
10992,1003239187,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,92262
8338,1982619672,1,Pediatric medicine,1,Pediatric medicine,1,Pediatric medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92708
25263,1144363300,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91733
5320,1932400025,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,92683
17163,1912972126,1,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,93065
27395,1699984997,5,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92395
7322,1295908721,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,92109
14257,1659827277,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94538
18473,1497041164,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,95355
172,1992712699,3,Radiation oncology,1,Radiation oncology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92705
23911,1053406876,1,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,92056
25351,1518011006,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90027
7595,1548316219,1,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92123
25945,1578591715,1,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,90048
23006,1982605432,3,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92501
15520,1508922089,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95363
25342,1306895552,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,90024
20697,1962531590,6,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,95123
17626,1710348321,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95630
21168,1629570320,7,Family practice,0,,1,Family practice,Internal medicine,General practice,,,0,,,,,,0,,,,,,0,0,0,CA,96028
17299,1275701419,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,90069
9807,1750644258,9,Family practice,0,,1,Family practice,Internal medicine,,,,0,,,,,,0,,,,,,0,0,0,CA,92131
17200,1679718753,1,Neurosurgery,1,Neurosurgery,0,,,,,,0,,,,,,1,Neurosurgery,,,,,0,0,0,CA,95356
